,molecule_chembl_id,IC50,units,smiles,pIC50
2302,CHEMBL1525906,50000.0,nM,O=C(CSC1CCCCC1)Nc1nccs1,4.301029995663981
2303,CHEMBL1586855,50000.0,nM,CCCCc1nc2ccccc2c(NC(=O)CNC(C)(C)C)c1CCC.O=C(O)C(=O)O,4.301029995663981
2304,CHEMBL1320797,50000.0,nM,O=C(c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)N(c1ccccn1)c1ccccn1,4.301029995663981
2305,CHEMBL1432827,50000.0,nM,COCCCNC(=O)/C(=C\c1cccn1C)NC(=O)c1cccs1,4.301029995663981
2306,CHEMBL495466,50000.0,nM,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3)cc2c1,4.301029995663981
2307,CHEMBL3093815,50000.0,nM,CC(C)(C)C(=O)Oc1coc(CSc2nc3ccccc3s2)cc1=O,4.301029995663981
2308,CHEMBL1547749,50000.0,nM,CCc1nc2ccccc2c(C(=O)OCC(=O)C(C)(C)C)c1C,4.301029995663981
2309,CHEMBL3190185,50000.0,nM,Cc1ccc(S(=O)(=O)/N=C/c2ccco2)cc1,4.301029995663981
2310,CHEMBL1429174,50000.0,nM,CN(C)CCCNc1ncnc2sc(-c3ccccc3)cc12.O=C(O)C(=O)O,4.301029995663981
2311,CHEMBL1428918,50000.0,nM,COc1ccc(NC(=O)Cc2ccccc2F)cn1,4.301029995663981
2312,CHEMBL1340347,50000.0,nM,CC(C(=O)NCc1ccccn1)N1C(=O)c2ccccc2C1=O,4.301029995663981
2313,CHEMBL1576589,50000.0,nM,CC(C)OCCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3,4.301029995663981
2314,CHEMBL1445146,50000.0,nM,Cc1nn2c(NCCCN(C)C)c3c(nc2c1-c1ccccc1)CCC3,4.301029995663981
2315,CHEMBL1338804,50000.0,nM,Cc1nc(SCC(=O)N2CCc3ccccc3C2)c2c(C)c(C)sc2n1,4.301029995663981
2316,CHEMBL1404682,50000.0,nM,COc1ccc(C2c3c(-c4cc(Cl)c(C)cc4O)n[nH]c3C(=O)N2Cc2cccnc2)cc1OC,4.301029995663981
2317,CHEMBL1523693,50000.0,nM,Cc1ccccc1NC(=O)Nc1ccccc1Br,4.301029995663981
2318,CHEMBL1334489,50000.0,nM,S=C(NCc1cccs1)NCC1CCCO1,4.301029995663981
2319,CHEMBL1388917,50000.0,nM,CC(Sc1nncn1C)C(=O)NCc1ccc2c(c1)OCO2,4.301029995663981
2320,CHEMBL1457958,50000.0,nM,Cc1c(N(C)C(=O)C2CCCN2S(=O)(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,4.301029995663981
2321,CHEMBL1510689,50000.0,nM,CC(C)c1ccc(-c2c(C#N)c(N)nc(SCC(=O)N3CCCCCC3)c2C#N)cc1,4.301029995663981
2322,CHEMBL451336,50000.0,nM,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)/N=C/[C@H](CC(C)C)NC(=O)[C@@H]2C[C@H](C)CN2C(=O)[C@H](CO)NC1=O,4.301029995663981
2323,CHEMBL1588486,50000.0,nM,ClC1(Cl)CC1CSc1nc[nH]n1,4.301029995663981
2324,CHEMBL494978,50000.0,nM,Cc1cc(C)cc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1,4.301029995663981
2325,CHEMBL1602879,50000.0,nM,Cc1cc2ncn(S(=O)(=O)N3CCOCC3)c2cc1C,4.301029995663981
2326,CHEMBL1509951,50000.0,nM,COc1cccc2cc(C(=O)NCC3CCCO3)c(=O)oc12,4.301029995663981
2327,CHEMBL1310323,50000.0,nM,Cc1nn(C)c(C)c1S(=O)(=O)N1CCC(C(=O)NCCC2=CCCCC2)CC1,4.301029995663981
2328,CHEMBL47875,50000.0,nM,Oc1ccc(-c2nc3ccccc3s2)cc1,4.301029995663981
2329,CHEMBL3192890,50000.0,nM,C=CCc1cccc(/C=N/NC(=O)CNc2ccccc2)c1O,4.301029995663981
2330,CHEMBL1540908,50000.0,nM,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)CSc3nnc(-c4ccco4)n3N)cc2)nc(C)n1,4.301029995663981
2331,CHEMBL1414657,50000.0,nM,COc1cc(OC)cc(-n2nnnc2SCC(=O)Nc2ccc(C(C)=O)cc2)c1,4.301029995663981
2332,CHEMBL1363049,50000.0,nM,CCOc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,4.301029995663981
2333,CHEMBL1489027,50000.0,nM,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)OCc1cc([N+](=O)[O-])cc2c1OCOC2,4.301029995663981
2334,CHEMBL175599,50000.0,nM,N=C(N)NCCCC(NC=O)C(=O)c1nc2ccccc2s1,4.301029995663981
2335,CHEMBL494808,50000.0,nM,Cc1cccc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1,4.301029995663981
2336,CHEMBL1427661,50000.0,nM,COc1ccc(-n2nc(C(=O)c3cccs3)cc(-c3nc4ccccc4[nH]3)c2=N)cc1,4.301029995663981
2337,CHEMBL1521600,50000.0,nM,O=C(COC(=O)c1ccc([N+](=O)[O-])s1)Nc1cccc(S(=O)(=O)NC2=NCCCCC2)c1,4.301029995663981
2338,CHEMBL1381230,50000.0,nM,COS(=O)(=O)[O-].Cn1nnc(CC[N+](C)(C)C)n1,4.301029995663981
2339,CHEMBL502858,50000.0,nM,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3C)cc2c1,4.301029995663981
2340,CHEMBL1486556,50000.0,nM,Cn1c(SCC(=O)NC2CCCC2)nnc1-c1ccc(S(=O)(=O)N2CCOCC2)cc1,4.301029995663981
2341,CHEMBL1458569,50000.0,nM,O=C(Nc1cc2c3c(c1)C1CCCC1CN3CC1CCCC21)c1ccc([N+](=O)[O-])cc1,4.301029995663981
2342,CHEMBL1525396,50000.0,nM,Cc1ccccc1NC(=O)c1ccc(NC(=O)C2CC(=O)OC23CCCCC3)cc1,4.301029995663981
2343,CHEMBL1588046,50000.0,nM,Cc1cc(C)nc(-n2nc(C)cc2Nc2ccccc2)n1,4.301029995663981
2344,CHEMBL1382403,50000.0,nM,COc1cccc(CN(C)C(=O)CCc2nnc(-c3ccsc3)o2)c1,4.301029995663981
2345,CHEMBL1464494,50000.0,nM,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(C)CC2)cc1,4.301029995663981
2346,CHEMBL3197943,50000.0,nM,C/C(=N\Nc1ccc(Cl)c(C(=O)O)c1)c1cccc([N+](=O)[O-])c1,4.301029995663981
2347,CHEMBL1561382,50000.0,nM,CCc1ccc(NC2CC(=O)N(c3ccc(OC)cc3OC)C2=O)cc1,4.301029995663981
2348,CHEMBL3190012,50000.0,nM,CCn1c(C)nc2cc(C(=O)N/N=C(\C)c3ccc(OC)cc3O)ccc21,4.301029995663981
2349,CHEMBL1382245,50000.0,nM,Cc1ccnc(NC(=O)C2CCCN(S(=O)(=O)c3c[nH]cn3)C2)c1,4.301029995663981
2350,CHEMBL1307184,50000.0,nM,COc1ccccc1N=C(S)N(Cc1ccco1)Cc1cc2cc(C)ccc2nc1O,4.301029995663981
2351,CHEMBL1545187,50000.0,nM,O=C(NCc1ccccn1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,4.301029995663981
2352,CHEMBL1601426,50000.0,nM,O=C(NN=C1CCCCCC1)c1cn(-c2ccccc2)nc1-c1ccccc1,4.301029995663981
2353,CHEMBL1599892,50000.0,nM,O=C(Nc1ccc(N2CCOCC2)cc1)C1CCN(S(=O)(=O)c2ccccc2F)CC1,4.301029995663981
2354,CHEMBL1333538,50000.0,nM,CCCn1c2c(c(O)c(C(=O)Nc3nccs3)c1=O)CCCC2,4.301029995663981
2355,CHEMBL1306933,50000.0,nM,COC(=O)c1ccc(NC2CC(=O)N(c3ccccc3C)C2=O)cc1,4.301029995663981
2356,CHEMBL1563725,50000.0,nM,Cc1cc(C(=O)Nc2nc(C)c(C(=O)N(C)C)s2)ccc1[N+](=O)[O-],4.301029995663981
2357,CHEMBL1589800,50000.0,nM,COC(=O)C1CC(=O)c2ccsc2C1,4.301029995663981
2358,CHEMBL1327537,50000.0,nM,CC(=O)Nc1ccc(S(=O)(=O)n2cnc3cc(C)c(C)cc32)cc1,4.301029995663981
2359,CHEMBL1505829,50000.0,nM,CC1CCc2n[nH]c(C(=O)O)c2C1,4.301029995663981
2360,CHEMBL1524034,50000.0,nM,O=C(c1ccco1)N1CCN(C(=O)N2c3ccccc3Sc3ccccc32)CC1,4.301029995663981
2361,CHEMBL1524669,50000.0,nM,O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccco1,4.301029995663981
2362,CHEMBL1341839,50000.0,nM,CN(Cc1ccccn1)Cc1nc(-c2ccc(Cl)cc2)no1,4.301029995663981
2363,CHEMBL1319698,50000.0,nM,CC(C)c1nnc(NC(=O)c2cnccn2)s1,4.301029995663981
2364,CHEMBL1359714,50000.0,nM,Cc1csc(SCC(=O)NCc2ccccc2Cl)n1,4.301029995663981
2365,CHEMBL1352979,50000.0,nM,Cn1c(SCC(=O)N2c3ccccc3CCc3ccccc32)nnc1-c1cc2ccccc2cc1O,4.301029995663981
2366,CHEMBL3195008,50000.0,nM,O=C(O)c1ccc(/N=C/c2nc(-c3ccco3)oc2O)cc1,4.301029995663981
2367,CHEMBL77142,50000.0,nM,N#Cc1ccc(C[C@H](NC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nccs2)cc1,4.301029995663981
2368,CHEMBL1439239,50000.0,nM,COC(=O)Cc1ccc(NC(=S)N2CCN(c3ccc(F)cc3)CC2)cc1,4.301029995663981
2369,CHEMBL1527420,50000.0,nM,Cc1c(-c2cccs2)[n+]([O-])c2c([n+]1[O-])CCC2,4.301029995663981
2370,CHEMBL1612574,50000.0,nM,CCC(=O)NC(=S)Nc1cccc(NC(=O)c2ccccc2)c1,4.301029995663981
2371,CHEMBL1413795,50000.0,nM,CN1C(=O)/C(=C2\SC(=S)N(C(CCC(=O)O)C(=O)O)C2=O)c2ccccc21,4.301029995663981
2372,CHEMBL41920,50000.0,nM,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1OC,4.301029995663981
2373,CHEMBL1467395,50000.0,nM,COc1cccc(C(=O)NNC(=O)Cc2ccc([N+](=O)[O-])cc2)c1,4.301029995663981
2374,CHEMBL1584269,50000.0,nM,O=C1CCC(C(=O)Nc2cccc3ccccc23)N1,4.301029995663981
2375,CHEMBL1564100,50000.0,nM,N=C(NOC(=O)c1cccc(Cl)c1)c1cccnc1,4.301029995663981
2376,CHEMBL1602458,50000.0,nM,O=C(NNC(=O)C(c1ccccc1)c1ccccc1)c1cccs1,4.301029995663981
2377,CHEMBL1606465,50000.0,nM,O=C(CC(c1ccc(F)cc1)c1ccco1)N1CCOCC1,4.301029995663981
2378,CHEMBL1299195,50000.0,nM,O=C(COC(=O)c1ccc(O)cc1)NCCCc1ccccc1,4.301029995663981
2379,CHEMBL1538168,50000.0,nM,COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNC(=O)C1CCCCC1,4.301029995663981
2380,CHEMBL1456155,50000.0,nM,Cc1nnc2c(-c3ccccc3)nc3ccccc3n12,4.301029995663981
2381,CHEMBL1478850,50000.0,nM,O=C(COc1ccccc1C(=O)O)Nc1ccc(SC(F)F)cc1,4.301029995663981
2382,CHEMBL1461522,50000.0,nM,CCC(=O)Nc1ccc(C(=O)CSc2nc3ccccc3cc2CC)cc1,4.301029995663981
2383,CHEMBL1382933,50000.0,nM,O=C(Cn1nc(C(F)F)cc1C(F)F)NN=C(S)Nc1ccc(F)cc1,4.301029995663981
2384,CHEMBL1303546,50000.0,nM,CN(C)c1ccc(NC(=O)c2ccc(Cn3cc([N+](=O)[O-])cn3)cc2)cc1,4.301029995663981
2385,CHEMBL1520357,50000.0,nM,COc1ccc(OCC(=O)N2CCN(Cc3ccc(SC)cc3)CC2)cc1.O=C(O)C(=O)O,4.301029995663981
2386,CHEMBL1416199,50000.0,nM,COc1cc(CCC(=O)Nc2cccc(C(F)(F)F)c2)cc(OC)c1OC,4.301029995663981
2387,CHEMBL1433023,50000.0,nM,CC(=O)c1ccc(O)c(CSC2=NCCS2)c1,4.301029995663981
2388,CHEMBL1387205,50000.0,nM,CCCCc1c(C)nc2ccc(Br)cc2c1SCCC#N,4.301029995663981
2389,CHEMBL1307718,50000.0,nM,O=C(NCc1ccccc1)C1=C[C@@H](c2coc3ccccc3c2=O)C[C@@H](OCCCCO)O1,4.301029995663981
2390,CHEMBL1325384,50000.0,nM,COc1cccc(-n2c(SCC(=O)Nc3ccc4c(c3)CCC4)nc3ccccc3c2=O)c1,4.301029995663981
2391,CHEMBL1432632,50000.0,nM,COc1ccc(-c2nn3cnnc3s2)cc1OC,4.301029995663981
2392,CHEMBL1509376,50000.0,nM,CCN(CC)CCCN(Cc1cc2cc3c(cc2nc1O)OCO3)C(S)=Nc1ccccc1OC,4.301029995663981
2393,CHEMBL1588542,50000.0,nM,CCc1nnc(NC(=O)CCC(=O)N2CCCC2)s1,4.301029995663981
2394,CHEMBL1549247,50000.0,nM,CCn1c(C)nc2cc(C(=O)NN=C(S)Nc3ccc(C)cc3)ccc21,4.301029995663981
2395,CHEMBL1510337,50000.0,nM,O=C(COC(=O)C12CC3CC(CC(O)(C3)C1)C2)NCCc1ccc(Cl)cc1,4.301029995663981
2396,CHEMBL1433218,50000.0,nM,COCCNc1nnc(SCC(=O)c2c[nH]c3ccccc23)s1,4.301029995663981
2397,CHEMBL1565992,50000.0,nM,O=C(CSc1nnc(Cn2nnc(-c3ccccc3)n2)n1-c1ccccc1)Nc1ccc(F)cc1,4.301029995663981
2398,CHEMBL1464819,50000.0,nM,C=CCN1C(=O)C(C(C)CC)NC1=S,4.301029995663981
2399,CHEMBL1457850,50000.0,nM,Cc1cc(O)nc(SCC(=O)NCC2CCCO2)n1,4.301029995663981
2400,CHEMBL1542095,50000.0,nM,CCn1ncc(Br)c1C(=O)Nc1cc([N+](=O)[O-])ccc1C,4.301029995663981
2401,CHEMBL1335616,50000.0,nM,Nc1nc2ccccc2n1C(=O)c1ccco1,4.301029995663981
2402,CHEMBL1542008,50000.0,nM,O=C(NC(=S)Nn1cnnc1)c1ccccc1Cl,4.301029995663981
2403,CHEMBL1344636,50000.0,nM,Cc1ccccc1NC(=O)CCl,4.301029995663981
2404,CHEMBL1597921,50000.0,nM,Cc1ccc(-n2c(C)cc(C(=O)CSc3nncs3)c2C)cc1,4.301029995663981
2405,CHEMBL1414346,50000.0,nM,Cc1ccc(OCc2nnc(S)n2N)cc1C,4.301029995663981
2406,CHEMBL1835011,50000.0,nM,Cc1cc(O)cc2c1C1=C(C(=O)C2=O)C(C)(C)[C@H](C)O1,4.301029995663981
2407,CHEMBL1454408,50000.0,nM,CCOC(=O)CCNC(=O)N1CCCC(CNS(=O)(=O)c2cccs2)C1,4.301029995663981
2408,CHEMBL1501332,50000.0,nM,CCC(=O)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,4.301029995663981
2409,CHEMBL1579001,50000.0,nM,O=C(CSc1nc2nncc-2c(O)[nH]1)N1CCCCC1,4.301029995663981
2410,CHEMBL1557824,50000.0,nM,NC(=O)c1ccsc1NC(=O)CSc1nnc(C2CC2)n1Cc1ccccc1,4.301029995663981
2411,CHEMBL74635,50000.0,nM,NC(=O)N/N=C/C=C/c1ccccc1,4.301029995663981
2412,CHEMBL1441690,50000.0,nM,Cc1cc(N2CCN(c3ccccc3)CC2)nc(-c2ccccc2)n1,4.301029995663981
2413,CHEMBL1325913,50000.0,nM,Cc1ccc(N2C(S)=NC3c4ccccc4OC2(C)C3C(=O)N(C)C)cc1,4.301029995663981
2414,CHEMBL1545633,50000.0,nM,COCCN=C(S)NN=C1CCCCCC1,4.301029995663981
2415,CHEMBL1376769,50000.0,nM,CC(C)c1ccc(NC(=O)COc2ccccn2)cc1,4.301029995663981
2416,CHEMBL1415374,50000.0,nM,COc1ccc(-c2[nH]ncc2-c2ccc3c(c2)OCCO3)c(O)c1,4.301029995663981
2417,CHEMBL1520887,50000.0,nM,COC(=O)c1ccc(COC(=O)CNS(=O)(=O)c2ccccc2)cc1,4.301029995663981
2418,CHEMBL1526570,50000.0,nM,Br.CCOC(=O)C(CC)(CCC(=O)OC)c1csc(Nc2ccccc2O)n1,4.301029995663981
2419,CHEMBL1389735,50000.0,nM,C=CCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCOC)C2c2ccncc2)cc1,4.301029995663981
2420,CHEMBL1603432,50000.0,nM,CCC(C)NCCOc1cc(C)cc(C)c1C.O=C(O)C(=O)O,4.301029995663981
2421,CHEMBL1431277,50000.0,nM,Cc1c(Cl)cccc1NC(=O)Cc1ccc([N+](=O)[O-])cc1,4.301029995663981
2422,CHEMBL1835012,50000.0,nM,C[C@@H]1OC2=C(C(=O)C(=N)c3c(O)c(O)cc(C=O)c32)C1(C)C,4.301029995663981
2423,CHEMBL3192274,50000.0,nM,O=C(N/N=C/c1cccc(F)c1)c1c(O)nc2ccccc2c1O,4.301029995663981
2424,CHEMBL1423163,50000.0,nM,Nc1nc(CN2CCCCC2)cs1,4.301029995663981
2425,CHEMBL1530774,50000.0,nM,CC(C)Oc1ccc(N2CC(C(=O)NC3=NCCS3)CC2=O)cc1,4.301029995663981
2426,CHEMBL3208151,50000.0,nM,COc1ccc(/C=N\NS(=O)(=O)c2ccc(Cl)cc2)cc1COc1ccccc1[N+](=O)[O-],4.301029995663981
2427,CHEMBL1413055,50000.0,nM,CCSc1nnc(NC(=O)c2ccco2)s1,4.301029995663981
2428,CHEMBL1310664,50000.0,nM,CC1OC(O[C@H]2CC[C@]3(C)C4C=C[C@]56OC[C@@]7(CC[C@@H](C)[C@H](C)C75)[C@H](O)C[C@@]6(C)[C@]4(C)CC[C@H]3C2(C)C)C(OC2OC(CO)C(O)C(O)C2OC2OCC(O)C(O)C2O)C(O)C1O,4.301029995663981
2429,CHEMBL1338480,50000.0,nM,COC(=O)CSc1nnc(-c2ccccc2OC)n1-c1ccc(C)cc1,4.301029995663981
2430,CHEMBL1467139,50000.0,nM,O=C(CN1C(=O)CSc2ccccc21)N1CCc2ccccc21,4.301029995663981
2431,CHEMBL1545624,50000.0,nM,CCOC(=O)CSc1nnc(CNC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)n1C,4.301029995663981
2432,CHEMBL1378054,50000.0,nM,COC(=O)CN1C(=O)C(O)(CC(=O)c2ccc(Cl)cc2)c2ccccc21,4.301029995663981
2433,CHEMBL3189192,50000.0,nM,O=C(N/N=C/c1ccc(OCc2cnc(Cl)s2)cc1)c1ccncc1,4.301029995663981
2434,CHEMBL1313606,50000.0,nM,Cc1nc2ccccc2c(=O)n1NC(=O)c1cc(Br)ccc1Cl,4.301029995663981
2435,CHEMBL1835010,50000.0,nM,Cc1cc(O)c2c3c(c(O)c4c(c13)O[C@@H](C)C4(C)C)NC2=O,4.301029995663981
2436,CHEMBL1588131,50000.0,nM,CCOc1cc(S(=O)(=O)NCc2ccc(OC)cc2)c(OCC)cc1-n1cnnn1,4.301029995663981
2437,CHEMBL1346756,50000.0,nM,O=C(Nc1ccc(F)cc1F)c1ccc(-n2cncn2)nc1,4.301029995663981
2438,CHEMBL1470287,50000.0,nM,O=C1NC2(CCCCC2)NN1c1ccccc1,4.301029995663981
2439,CHEMBL1571717,50000.0,nM,Fc1ccc(Oc2cnc3ccccc3n2)cc1,4.301029995663981
2440,CHEMBL1509550,50000.0,nM,Cc1ccnc(NC(=O)c2ccc([N+](=O)[O-])o2)c1,4.301029995663981
2441,CHEMBL1493513,50000.0,nM,O=C(CCC1CCCN(C(=O)C2(c3ccccc3)CC2)C1)N1CCN(c2ccccn2)CC1,4.301029995663981
2442,CHEMBL1449026,50000.0,nM,COc1ccc(C(C)C)cc1S(=O)(=O)Nc1ccncc1,4.301029995663981
2443,CHEMBL1342581,50000.0,nM,O=C1NC(=O)N(CCc2ccccc2)C(=O)/C1=C/NNC(=O)c1ccncc1,4.301029995663981
2444,CHEMBL1578052,50000.0,nM,CSCc1nc(O)c2c(-c3ccccc3)csc2n1,4.301029995663981
2445,CHEMBL1452129,50000.0,nM,O=C1NCC(COCc2ccco2)O1,4.301029995663981
2446,CHEMBL1504481,50000.0,nM,CCOC(=O)c1ccccc1Oc1c(F)c(F)nc(NCCO)c1F,4.301029995663981
2447,CHEMBL1404183,50000.0,nM,CC(C)NC(=O)c1ccc(C(C)C)cc1,4.301029995663981
2448,CHEMBL1533811,50000.0,nM,CCOc1ccccc1C(=O)Nc1nnc(SCC(=O)N2CCOCC2)s1,4.301029995663981
2449,CHEMBL1487973,50000.0,nM,COc1cccc(NC(S)=NCCC(c2ccccc2)c2ccccc2)c1,4.301029995663981
2450,CHEMBL1511680,50000.0,nM,COC(c1ccccc1)c1nnc(CCC(=O)N(C)Cc2cccc(-n3cccn3)c2)o1,4.301029995663981
2451,CHEMBL1574979,50000.0,nM,CSC1=N/C(=C\c2ccc(C)o2)C(=O)S1,4.301029995663981
2452,CHEMBL1324794,50000.0,nM,O=C(CSc1nc2ccccc2o1)c1cc2ccccc2oc1=O,4.301029995663981
2453,CHEMBL1464085,50000.0,nM,Cc1ccc(C(=O)NC(C)C(c2cccs2)N2CCCC2)s1,4.301029995663981
2454,CHEMBL1335897,50000.0,nM,CCc1cccc(CC)c1NC(=O)c1cccc(N)c1,4.301029995663981
2455,CHEMBL1412092,50000.0,nM,CCCC(C)C(=O)Nc1ccc(F)c(Cl)c1,4.301029995663981
2456,CHEMBL1338147,50000.0,nM,COc1cccc(-c2nnc(SCC(=O)Nc3ccc4c(c3)OCCO4)n2Cc2ccco2)c1,4.301029995663981
2457,CHEMBL1583918,50000.0,nM,O=C(O)c1cc([N+](=O)[O-])ccc1NCc1ccccc1Cl,4.301029995663981
2458,CHEMBL1584736,50000.0,nM,CCCN1CCC(N2CCCC(C(=O)O)C2)CC1.Cl,4.301029995663981
2459,CHEMBL1342160,50000.0,nM,COc1ccc(C2CC(c3ccccc3)=NN2C(=O)CN2CCN(Cc3ccccc3)CC2)cc1,4.301029995663981
2460,CHEMBL1570552,50000.0,nM,Cn1c(SCC(=O)NN=C(S)Nc2ccccc2)nnc1-c1ccncc1,4.301029995663981
2461,CHEMBL149322,50000.0,nM,Oc1cccc(-c2nc3ccccc3s2)c1,4.301029995663981
2462,CHEMBL1562266,50000.0,nM,COc1cccc(NC(S)=Nc2ccc(Br)cc2Cl)c1,4.301029995663981
2463,CHEMBL1451242,50000.0,nM,Nc1[nH]cnc2nc(SCCN3CCCCC3)nc1-2,4.301029995663981
2464,CHEMBL1361896,50000.0,nM,CS(=O)(=O)c1ccc2nc(NC(=O)c3ccc(NS(=O)(=O)c4cccc([N+](=O)[O-])c4)cc3)sc2c1,4.301029995663981
2465,CHEMBL1418178,50000.0,nM,Cc1ccccc1-n1cnc2cc(NCc3cccs3)ccc21,4.301029995663981
2466,CHEMBL1496726,50000.0,nM,C/C(=C/C(=O)N1CCN(C)CC1)C(=O)O,4.301029995663981
2467,CHEMBL1310401,50000.0,nM,Cc1cc(C(=O)OCC(=O)c2cccc([N+](=O)[O-])c2)c2cccc(C)c2n1,4.301029995663981
2468,CHEMBL3192668,50000.0,nM,CC(C)c1ccc(N(CC(=O)N/N=C/c2ccc(OC3CSC3)cc2)S(=O)(=O)c2ccccc2)cc1,4.301029995663981
2469,CHEMBL1525224,50000.0,nM,O=C(NC1CCCCC1)C1CCN(c2nnnn2-c2ccccc2)CC1,4.301029995663981
2470,CHEMBL495154,50000.0,nM,Cc1cccc(NC(=O)c2cc3cc(Cl)cc(Br)c3oc2=O)c1,4.301029995663981
2471,CHEMBL1413502,50000.0,nM,CSc1nc(-c2ccccc2)nc(N2CCOCC2)c1C(C)=O,4.301029995663981
2472,CHEMBL1533178,50000.0,nM,COc1ccc(N2C(=O)CSC2c2cccc(OC)c2OC)cc1,4.301029995663981
2473,CHEMBL1344654,50000.0,nM,CC(C)c1ccc(-c2noc(C3CCCN(C(=O)c4ccc(F)cc4F)C3)n2)cc1,4.301029995663981
2474,CHEMBL1511534,50000.0,nM,C=CCn1c(SCc2c(C)noc2C)nc2cc(C(=O)O)ccc2c1=O,4.301029995663981
2475,CHEMBL1518939,50000.0,nM,c1ccc2c(-c3nnc4n3CCCCC4)cc(-c3ccncc3)nc2c1,4.301029995663981
2476,CHEMBL1411706,50000.0,nM,COc1ccc(N2C(=O)/C(=C/Nc3ccccc3)c3ccccc3C2=O)cc1,4.301029995663981
2477,CHEMBL1557178,50000.0,nM,Cc1ccc(OCC(=O)N2CCC(N3CCCCCC3)CC2)cc1,4.301029995663981
2478,CHEMBL1415617,50000.0,nM,Cc1ccc(NC(=O)CN(C)C(=O)CCC(=O)c2cccs2)cc1,4.301029995663981
2479,CHEMBL1595658,50000.0,nM,CC(NC(=O)CN(C1CCCCC1)S(C)(=O)=O)c1ccccc1,4.301029995663981
2480,CHEMBL1331881,50000.0,nM,CCOc1nc(NCCN2CCOCC2)nc(Nc2ccc(C)cc2)n1,4.301029995663981
2481,CHEMBL1421826,50000.0,nM,COC(=O)c1ccccc1NC(=O)C1CC(=O)N(c2ccc(F)cc2)C1,4.301029995663981
2482,CHEMBL1566235,50000.0,nM,COc1ccc(OC)c(/C=C/c2nn(-c3ccc(Br)cc3)c3c(=O)ccccc23)c1,4.301029995663981
2483,CHEMBL495038,50000.0,nM,O=C(Nc1ccccc1)c1cc2c(ccc3ccccc32)oc1=O,4.301029995663981
2484,CHEMBL240332,50000.0,nM,Oc1ccc(Cl)cc1/C=C/c1ccc2cccc(O)c2n1,4.301029995663981
2485,CHEMBL1610467,50000.0,nM,Cc1cc(F)ccc1N1CCC(N2CCN(CCC(C)C)C(CCO)C2)CC1,4.301029995663981
2486,CHEMBL3193243,50000.0,nM,CCOc1ccc(NC(=O)c2ccc(CNc3c(N4CCCC4)c(=O)c3=O)cc2)cc1,4.301029995663981
2487,CHEMBL1364014,50000.0,nM,Cc1ccc(S(=O)(=O)Nc2cccnc2Oc2ccc(Cl)cc2)cc1,4.301029995663981
2488,CHEMBL495225,50000.0,nM,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3Cl)cc2c1,4.301029995663981
2489,CHEMBL1583288,50000.0,nM,O=C(CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)Nc1ccc(Br)cn1,4.301029995663981
2490,CHEMBL506743,50000.0,nM,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)/N=C/[C@H](Cc2ccccc2)NC(=O)[C@@H]2C[C@H](C)CN2C(=O)[C@H](CO)NC1=O,4.301029995663981
2491,CHEMBL1393137,50000.0,nM,O=C1OC(Nc2ccc(F)c([N+](=O)[O-])c2)c2ccccc21,4.301029995663981
2492,CHEMBL1382315,50000.0,nM,NNC(=O)CN1C(=O)Nc2ccc(Br)cc2C1c1ccccc1,4.301029995663981
2493,CHEMBL1504045,50000.0,nM,Nc1nnc(SCCCC(=O)c2ccccc2)s1,4.301029995663981
2494,CHEMBL1301129,50000.0,nM,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC(=O)N(c2ccc(Br)cc2)C1,4.301029995663981
2495,CHEMBL1491401,50000.0,nM,CCN1CCN(C(=O)c2cc(Oc3c(F)c(F)c(F)c(F)c3F)cc(C(=O)N3CCN(CC)CC3)c2)CC1,4.301029995663981
2496,CHEMBL1458171,50000.0,nM,C=CCN(C(=O)Nc1ccc2c(c1)nc(C)n2C)c1ccccc1,4.301029995663981
